0        28.04    18.32    5.68     0.69     -50.42   -28.54   -68.48   -0.01    -0.00    -0.00    1.47     -93.26  
1        15.46    18.11    8.47     2.25     -51.58   -23.85   -71.75   -7.40    -0.87    -0.00    1.49     -109.67 
2        25.70    22.96    5.09     2.33     -52.69   -20.93   -69.45   -0.00    -0.29    -0.00    0.81     -86.48  
3        29.78    25.27    4.78     1.99     -55.14   -20.18   -69.41   -0.00    0.00     -0.01    0.78     -82.14  
4        28.43    19.65    4.55     0.00     -48.61   -25.89   -70.83   -9.25    -0.00    -0.86    0.88     -101.93 
5        34.50    19.16    6.48     0.04     -52.22   -19.29   -69.49   -0.00    0.00     -0.00    0.85     -79.96  
6        21.94    21.05    4.13     0.02     -53.98   -22.90   -68.15   -0.00    -0.00    -0.00    0.97     -96.91  
7        24.68    17.11    4.55     1.21     -53.22   -22.90   -65.19   -0.00    0.00     -0.00    1.59     -92.15  
8        26.49    21.17    3.11     0.84     -60.13   -18.83   -68.58   -0.00    0.00     -0.00    0.85     -95.08  
9        24.10    20.11    4.99     0.09     -56.96   -19.27   -68.38   -0.00    0.00     -0.02    0.76     -94.57  
10       26.48    20.78    5.56     0.57     -50.92   -26.60   -67.77   -5.68    -4.53    -0.00    2.02     -100.09 
11       20.50    20.50    5.03     1.27     -58.08   -18.95   -69.50   -8.54    0.00     -0.56    0.66     -107.67 
12       25.40    24.39    4.15     1.00     -49.72   -20.72   -74.48   -6.99    0.00     -0.00    1.28     -95.68  
13       25.58    22.36    7.11     0.18     -53.74   -23.91   -67.46   -8.94    0.00     -0.99    0.86     -98.93  
14       25.97    14.72    6.40     2.46     -43.22   -25.98   -67.67   -17.00   -2.03    -0.53    1.65     -105.24 
15       19.59    17.55    5.66     0.60     -52.82   -25.27   -71.33   -0.00    0.00     -0.00    0.78     -105.25 
16       25.37    16.45    4.73     2.39     -59.99   -21.07   -68.55   -6.46    0.00     -0.50    0.86     -106.77 
17       28.78    24.21    3.71     1.15     -56.34   -22.01   -69.52   -0.00    0.00     -0.00    0.80     -89.23  
18       28.08    21.60    7.74     0.65     -51.71   -26.51   -64.41   -18.10   -0.74    -1.11    0.94     -103.56 
19       26.40    18.63    5.72     1.24     -60.59   -23.52   -70.00   -0.00    -0.00    -0.00    0.87     -101.25 
