Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        24.53    18.42    4.57     0.69     -47.90   -22.65   -63.15   -7.99    -0.00    -0.00    0.50     -93.00  
1        18.98    16.42    8.18     1.24     -45.63   -24.56   -60.91   -7.59    -0.64    -0.00    0.52     -93.99  
2        21.62    22.01    4.69     2.33     -47.24   -28.53   -59.42   -5.06    -0.29    -0.00    0.54     -89.35  
3        22.32    25.78    4.48     0.96     -53.16   -26.95   -60.80   -0.00    -0.00    -0.01    0.43     -86.95  
4        25.85    19.65    4.04     0.40     -44.46   -25.38   -59.04   -15.46   -2.51    -0.86    0.46     -97.30  
5        29.33    18.97    6.85     2.57     -44.61   -26.59   -59.95   -4.46    -0.56    -0.00    0.50     -77.94  
6        20.60    21.75    4.79     0.51     -48.05   -22.19   -60.71   -0.00    0.00     -0.00    0.55     -82.75  
7        24.53    13.80    2.96     1.22     -47.82   -23.11   -60.07   -0.00    -0.00    -0.00    0.50     -87.99  
8        25.57    19.51    4.09     0.84     -58.53   -24.77   -60.63   -0.00    -0.00    -0.00    0.49     -93.43  
9        21.33    20.17    3.90     0.01     -50.43   -27.09   -59.99   -25.33   -7.54    -0.02    0.52     -124.45 
10       25.23    18.00    4.38     1.20     -50.47   -26.40   -62.69   -7.39    -1.09    -0.00    0.45     -98.77  
11       20.87    20.05    4.52     1.26     -52.33   -25.07   -61.66   -8.32    -0.00    -0.56    0.41     -100.85 
12       24.38    22.78    7.73     1.72     -47.63   -23.86   -59.42   -0.01    -0.00    -0.00    0.52     -73.80  
13       28.27    19.71    5.10     1.53     -47.23   -28.57   -60.71   -17.92   -0.21    -0.99    0.40     -100.62 
14       26.59    14.80    4.47     1.64     -42.92   -24.81   -59.04   -0.55    -0.00    -0.53    0.47     -79.88  
15       18.19    17.15    6.11     0.46     -47.71   -24.59   -60.66   -9.25    -0.00    -0.00    0.50     -99.81  
16       32.40    11.36    5.63     1.15     -52.18   -26.72   -60.97   -0.37    -0.00    -0.50    0.40     -89.79  
17       33.14    24.15    4.25     1.08     -52.55   -25.70   -60.03   -0.00    0.00     -0.00    0.43     -75.23  
18       27.90    16.00    7.17     0.53     -49.82   -21.45   -59.98   -5.53    0.00     -0.00    0.42     -84.76  
19       21.93    16.80    3.31     0.25     -52.76   -22.63   -58.84   -0.00    0.00     -0.00    0.57     -91.38  
