Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        22.05    17.64    4.75     0.77     -40.98   -17.45   -56.26   -0.01    0.00     -0.01    -0.51    -70.00  
1        27.45    12.93    4.02     0.00     -42.43   -18.01   -52.02   -0.00    0.00     -0.00    -0.53    -68.58  
2        24.75    22.00    4.43     0.09     -38.26   -18.72   -57.07   -0.24    0.00     -0.30    -0.58    -63.88  
3        21.30    20.82    4.00     0.52     -47.00   -17.41   -54.55   -0.00    0.00     -0.00    -0.55    -72.88  
4        31.18    17.25    4.14     0.00     -40.87   -18.17   -54.00   -0.07    0.00     -0.65    -0.69    -61.89  
5        28.09    17.06    4.02     0.42     -44.41   -17.45   -52.78   -0.00    0.00     -0.00    -0.79    -65.84  
6        22.61    22.19    5.46     0.44     -43.30   -18.68   -58.16   -0.31    0.00     -0.71    -0.78    -71.24  
7        26.97    14.46    1.82     0.37     -38.89   -18.23   -54.50   -0.39    0.00     -0.82    -0.54    -69.74  
8        32.60    17.45    4.47     0.93     -49.67   -18.23   -53.76   -0.00    0.00     -0.00    -0.78    -66.97  
9        21.82    16.68    2.84     0.00     -45.41   -18.88   -56.41   -0.16    0.00     -0.14    -0.48    -80.13  
10       23.82    18.36    3.76     0.08     -46.93   -16.37   -57.03   -0.27    0.00     -0.68    -0.82    -76.08  
11       21.11    20.16    3.58     0.01     -44.46   -18.89   -52.82   -0.00    0.00     -0.00    -0.75    -72.07  
12       27.40    13.06    7.49     0.13     -39.37   -15.64   -50.77   -0.00    0.00     -0.00    -0.72    -58.41  
13       30.15    25.58    4.88     0.85     -39.27   -18.70   -52.87   -0.00    -0.00    -0.00    -0.73    -50.13  
14       27.43    9.38     4.29     0.67     -43.19   -16.29   -55.99   -0.02    0.00     -0.04    -0.69    -74.47  
15       23.59    21.73    7.19     0.00     -44.84   -18.56   -59.00   -0.52    0.00     -0.83    -0.65    -71.89  
16       33.18    13.84    3.62     0.23     -42.14   -17.50   -55.68   -0.02    0.00     -0.02    -0.62    -65.11  
17       34.12    20.57    4.97     1.08     -39.23   -16.78   -54.13   -0.00    0.00     -0.10    -0.74    -50.24  
18       27.34    13.56    6.29     1.50     -36.20   -15.85   -53.00   -0.00    0.00     -0.00    -0.69    -57.04  
19       24.33    19.01    2.61     0.00     -46.46   -17.76   -54.22   -0.34    0.00     -0.51    -0.70    -74.02  
