0        31.22    19.21    5.83     0.62     -52.86   -19.88   -72.35   -0.00    0.00     -1.92    0.03     -90.11  
1        30.52    14.47    5.30     2.91     -51.59   -18.03   -74.94   -0.00    -0.00    -3.99    0.01     -95.33  
2        33.86    18.97    4.44     4.80     -44.52   -25.66   -55.55   -49.85   -9.54    -1.83    0.01     -124.88 
3        22.01    15.76    5.35     0.56     -48.92   -21.15   -55.05   -32.41   -9.81    -0.48    0.03     -124.12 
4        29.05    16.51    7.22     0.00     -42.79   -18.81   -68.68   -0.00    0.00     -2.26    0.02     -79.72  
5        24.45    13.51    3.62     0.14     -58.04   -19.52   -76.22   -0.66    0.00     -4.97    0.01     -117.68 
6        27.46    18.98    9.08     0.72     -46.36   -20.07   -59.76   -19.85   -4.94    -1.03    0.00     -95.78  
7        24.55    23.41    4.35     0.79     -54.24   -17.90   -69.71   -0.09    -0.00    -2.42    0.03     -91.23  
8        19.98    13.49    3.59     1.63     -46.33   -24.63   -59.51   -37.55   -9.62    -1.45    0.01     -140.38 
9        25.01    16.63    3.07     0.00     -54.19   -18.69   -71.04   -0.01    0.00     -2.55    0.03     -101.75 
10       26.19    17.39    3.58     0.01     -54.28   -19.36   -72.42   -0.00    -0.00    -3.28    0.04     -102.14 
11       24.82    17.39    4.79     4.57     -50.33   -21.39   -53.66   -40.33   -8.14    -2.26    0.00     -124.55 
12       27.05    15.27    4.33     0.61     -51.69   -24.48   -57.66   -30.57   -8.90    -1.47    0.01     -127.50 
13       27.31    18.60    4.90     0.84     -48.46   -22.81   -73.45   -4.04    -0.00    -4.37    0.02     -101.46 
14       25.89    18.81    2.72     0.61     -54.14   -22.23   -58.78   -32.26   -6.92    -2.39    0.03     -128.67 
15       31.60    22.74    5.26     0.00     -53.62   -18.68   -73.83   -0.01    -0.00    -5.35    0.03     -91.86  
16       23.28    15.34    3.83     3.91     -54.05   -23.00   -62.19   -26.11   -8.49    -0.00    0.01     -127.49 
17       23.14    20.68    3.63     2.52     -48.48   -24.25   -54.57   -31.51   -6.72    -0.71    0.09     -116.18 
18       24.50    12.98    3.21     0.46     -47.13   -19.29   -69.83   -0.51    0.00     -3.70    0.04     -99.27  
19       19.66    17.04    8.70     1.99     -50.64   -20.41   -57.03   -38.23   -7.88    -2.03    0.02     -128.81 
