0        27.41    14.73    5.40     0.08     -34.45   -17.87   -53.23   -0.64    0.00     -0.07    -0.51    -59.14  
1        30.01    12.73    2.55     0.00     -38.74   -19.71   -49.80   -0.77    0.00     -0.07    -0.53    -64.32  
2        24.57    20.32    3.79     0.09     -33.88   -20.42   -54.87   -1.15    0.00     -0.37    -0.58    -62.47  
3        24.34    16.35    3.54     0.00     -37.67   -18.32   -50.06   -0.80    0.00     -0.06    -0.55    -63.23  
4        27.97    15.76    2.65     0.08     -32.44   -19.09   -51.66   -0.92    0.00     -0.72    -0.69    -59.04  
5        25.91    20.14    2.95     0.12     -36.23   -18.81   -49.03   -0.96    0.00     -0.07    -0.79    -56.76  
6        23.87    21.07    3.09     0.01     -34.55   -18.26   -54.31   -0.84    0.00     -0.77    -0.78    -61.49  
7        28.72    13.53    1.42     0.26     -36.65   -19.22   -52.93   -0.98    0.00     -0.89    -0.54    -67.28  
8        28.40    15.62    3.14     0.21     -41.90   -19.29   -50.26   -0.27    0.00     -0.07    -0.78    -65.19  
9        20.27    18.66    3.16     0.71     -34.50   -19.15   -52.78   -0.76    0.00     -0.21    -0.48    -65.09  
10       24.10    17.58    5.44     0.22     -38.04   -18.07   -55.31   -0.76    0.00     -0.75    -0.82    -66.42  
11       22.41    20.18    4.63     0.01     -39.59   -20.02   -50.84   -0.84    0.00     -0.07    -0.75    -64.89  
12       25.33    11.00    3.77     0.01     -32.96   -19.03   -51.67   -0.13    0.00     -0.07    -0.72    -64.47  
13       27.58    26.63    3.98     0.29     -31.27   -17.56   -49.65   -0.85    -0.00    -0.06    -0.73    -41.65  
14       28.25    12.01    3.71     0.67     -34.31   -18.28   -52.92   -0.44    0.00     -0.11    -0.69    -62.11  
15       26.12    21.13    7.59     0.09     -37.66   -19.00   -55.44   -1.67    0.00     -0.90    -0.65    -60.40  
16       26.61    15.22    5.82     0.25     -35.60   -20.37   -52.71   -0.91    0.00     -0.09    -0.62    -62.41  
17       35.60    16.21    4.33     0.01     -33.91   -17.83   -51.35   -1.02    0.00     -0.16    -0.74    -48.86  
18       30.57    11.80    3.86     1.09     -28.82   -16.81   -49.42   -0.88    0.00     -0.07    -0.69    -49.36  
19       29.65    20.34    4.21     0.12     -39.80   -17.87   -51.14   -1.08    0.00     -0.57    -0.70    -56.85  
