0        30.32    18.35    8.36     0.01     -58.47   -19.74   -97.40   -0.00    0.00     -7.58    0.00     -126.15 
1        30.56    18.77    3.85     1.83     -52.20   -19.92   -95.30   -0.00    0.00     -7.22    0.00     -119.63 
2        32.99    21.42    6.50     0.00     -45.61   -19.07   -94.27   -0.01    0.00     -4.96    0.00     -103.01 
3        24.33    16.95    6.45     0.35     -50.69   -19.05   -89.96   -0.31    0.00     -4.94    0.00     -116.87 
4        34.75    23.53    4.82     0.26     -48.44   -20.38   -95.94   -0.00    0.00     -6.59    0.00     -107.99 
5        28.10    12.47    3.93     0.09     -58.04   -19.71   -88.07   -0.61    0.00     -5.77    0.00     -127.62 
6        26.19    21.77    7.03     0.01     -50.89   -19.51   -94.69   -0.01    0.00     -7.00    0.00     -117.10 
7        21.76    24.43    4.22     0.46     -55.80   -19.35   -95.86   -0.82    0.00     -7.77    0.00     -128.72 
8        26.96    18.80    5.26     0.03     -51.55   -18.72   -95.78   -0.08    0.00     -7.04    0.00     -122.12 
9        30.91    18.29    4.61     0.00     -53.11   -20.40   -94.06   -0.00    0.00     -5.30    0.00     -119.05 
10       24.51    21.94    5.73     0.01     -56.04   -19.39   -93.27   -0.00    0.00     -3.40    0.00     -119.90 
11       27.01    21.42    6.60     0.51     -55.65   -19.41   -94.46   -0.55    0.00     -6.63    0.00     -121.15 
12       25.75    16.41    6.58     0.00     -56.28   -21.32   -96.81   -0.00    0.00     -6.76    0.00     -132.44 
13       25.25    19.93    4.47     0.30     -49.31   -19.59   -93.14   -0.01    0.00     -6.49    0.00     -118.60 
14       21.35    20.45    3.86     0.10     -55.89   -19.68   -97.24   -0.02    0.00     -8.11    0.00     -135.18 
15       33.30    22.25    3.78     0.20     -53.13   -19.91   -98.01   -0.00    0.00     -5.65    0.00     -117.18 
16       26.75    14.14    5.24     0.98     -55.74   -18.49   -96.80   -0.12    0.00     -7.84    0.00     -131.88 
17       31.33    21.57    5.04     1.05     -53.71   -20.37   -94.54   -0.64    0.00     -6.25    0.00     -116.52 
18       25.07    13.80    6.52     1.18     -48.63   -20.53   -94.80   -0.01    0.00     -8.38    0.00     -125.78 
19       20.92    19.26    5.28     2.54     -50.12   -19.37   -93.45   -0.00    0.00     -5.84    0.00     -120.78 
