Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        32.56    16.30    8.26     0.63     -46.52   -22.25   -61.50   -28.22   -8.32    -0.07    -0.51    -109.63 
1        30.12    17.90    3.62     0.10     -50.06   -22.33   -60.18   -43.17   -9.81    -0.07    -0.53    -134.42 
2        30.17    20.83    5.54     1.30     -49.08   -21.85   -62.09   -38.14   -6.72    -0.37    -0.58    -120.99 
3        23.06    18.63    4.76     0.77     -42.14   -20.78   -60.57   -34.39   -6.83    -0.06    -0.55    -118.11 
4        22.29    15.73    5.11     0.37     -48.12   -23.77   -60.63   -31.81   -7.97    -0.72    -0.69    -130.19 
5        30.63    20.69    2.81     1.46     -49.37   -21.53   -58.14   -25.77   -10.34   -0.07    -0.79    -110.42 
6        21.53    27.95    4.26     1.22     -45.36   -21.66   -62.49   -44.38   -6.79    -0.77    -0.78    -127.27 
7        21.44    12.94    2.80     1.79     -46.77   -23.52   -62.86   -29.77   -7.36    -0.89    -0.54    -132.74 
8        28.13    15.85    3.10     0.86     -50.79   -22.29   -59.70   -26.38   -7.13    -0.07    -0.78    -119.21 
9        26.14    15.58    5.37     0.94     -46.32   -26.07   -61.23   -29.82   -6.65    -0.21    -0.48    -122.75 
10       26.04    18.78    5.87     1.86     -49.91   -21.16   -62.66   -30.98   -7.73    -0.75    -0.82    -121.45 
11       30.18    17.91    6.60     2.01     -46.00   -23.07   -60.30   -29.17   -6.49    -0.07    -0.75    -109.16 
12       25.39    14.18    4.24     0.01     -43.01   -22.92   -62.20   -20.18   -6.92    -0.07    -0.72    -112.18 
13       31.34    29.21    6.05     0.32     -43.06   -22.42   -59.38   -29.55   -8.87    -0.06    -0.73    -97.16  
14       25.45    17.13    3.95     0.03     -45.12   -21.28   -62.55   -43.90   -6.30    -0.11    -0.69    -133.39 
15       27.98    20.95    9.09     0.18     -53.06   -23.91   -63.52   -32.48   -7.78    -0.90    -0.65    -124.10 
16       26.10    18.65    5.87     1.90     -40.46   -24.08   -62.03   -38.01   -7.96    -0.09    -0.62    -120.71 
17       29.99    18.42    5.90     0.03     -44.95   -23.28   -60.74   -29.82   -7.63    -0.16    -0.74    -113.01 
18       30.17    14.90    3.95     1.65     -40.73   -22.53   -58.10   -32.24   -9.49    -0.07    -0.69    -113.17 
19       25.11    17.63    5.17     0.12     -51.09   -23.12   -60.01   -29.41   -9.67    -0.57    -0.70    -126.53 
