0        25.04    18.80    5.72     0.69     -56.36   -24.77   -68.69   -0.00    0.00     -0.00    0.92     -98.67  
1        16.71    16.15    9.01     1.77     -52.71   -20.56   -68.14   -7.19    -0.00    -0.00    0.67     -104.28 
2        24.06    23.69    5.84     2.33     -52.83   -22.67   -66.98   -0.00    -0.29    -0.00    0.65     -86.21  
3        26.07    25.52    5.19     2.50     -59.81   -21.87   -69.45   -0.00    -0.00    -0.01    0.54     -91.31  
4        30.13    20.85    4.80     0.00     -51.77   -23.68   -67.57   -9.25    -2.74    -0.86    0.58     -99.51  
5        33.00    17.52    7.38     0.34     -54.40   -22.96   -68.47   -0.00    -0.47    -0.00    0.54     -87.53  
6        17.92    22.65    4.91     0.59     -54.95   -23.42   -66.05   -0.00    0.00     -0.00    0.64     -97.71  
7        25.72    16.71    4.30     1.33     -51.45   -22.02   -66.70   -0.00    0.00     -0.00    0.82     -91.29  
8        29.07    21.16    2.95     0.84     -67.25   -20.40   -68.62   -0.00    0.00     -0.00    0.61     -101.63 
9        24.44    18.83    3.97     0.01     -59.22   -23.59   -65.14   -8.28    -2.02    -0.02    0.61     -110.42 
10       23.35    20.78    4.93     1.20     -54.48   -24.93   -68.70   -6.73    -0.16    -0.00    1.34     -103.39 
11       23.27    17.89    3.92     1.28     -59.87   -22.42   -70.51   -8.54    -0.00    -0.56    0.47     -115.08 
12       26.73    24.25    8.26     0.57     -54.43   -20.39   -69.41   -0.00    -0.00    -0.00    0.69     -83.74  
13       27.77    19.38    7.65     1.53     -55.76   -25.53   -66.48   -8.94    -0.16    -0.99    0.68     -100.86 
14       23.42    16.00    6.51     0.52     -45.89   -21.88   -65.28   -8.64    -0.00    -0.53    1.02     -94.75  
15       18.83    16.79    5.92     0.60     -56.43   -23.99   -68.46   -0.00    -0.00    -0.00    0.57     -106.15 
16       27.00    13.93    5.62     2.29     -62.14   -22.89   -68.36   -6.46    -0.00    -0.50    0.53     -110.98 
17       31.75    22.89    4.42     1.15     -61.27   -23.84   -68.11   -0.00    0.00     -0.00    0.57     -92.45  
18       29.10    19.12    7.76     0.46     -55.08   -23.70   -63.82   -9.87    -0.00    -1.11    0.60     -96.55  
19       21.16    18.38    3.42     0.56     -62.85   -20.89   -68.59   -0.00    0.00     -0.00    0.60     -108.20 
