Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        1151.18  889.38   222.38   69.82    -2275.39 -1502.15 -5671.79 -408.50  -154.03  -124.03  -17.79   -7820.91
1        1149.32  892.92   223.35   67.82    -2290.91 -1485.14 -5662.23 -384.50  -150.03  -118.08  -16.84   -7774.29
2        1157.57  883.03   216.43   76.05    -2279.20 -1486.58 -5652.93 -388.10  -152.16  -116.37  -15.32   -7757.59
3        1196.19  866.08   206.96   75.45    -2252.34 -1497.24 -5658.57 -391.34  -151.91  -116.43  -16.25   -7739.38
4        1237.31  866.04   216.49   81.40    -2274.22 -1487.48 -5665.87 -392.17  -150.23  -118.62  -17.70   -7705.06
5        1204.36  871.04   210.48   83.41    -2241.49 -1491.30 -5672.93 -379.11  -150.10  -127.82  -15.42   -7708.87
6        1203.04  854.95   226.30   65.38    -2291.14 -1477.58 -5659.34 -387.98  -150.26  -118.64  -16.07   -7751.34
7        1196.36  873.03   221.58   89.62    -2260.77 -1484.06 -5654.64 -407.06  -152.59  -122.25  -13.59   -7714.38
8        1215.40  895.90   213.11   72.11    -2262.73 -1504.57 -5657.87 -364.42  -151.37  -117.83  -18.40   -7680.67
9        1228.65  879.58   222.14   65.96    -2305.87 -1491.03 -5672.65 -379.09  -152.41  -117.84  -18.55   -7741.11
10       1243.91  870.24   230.18   74.70    -2265.80 -1494.47 -5664.81 -394.67  -150.17  -125.29  -16.75   -7692.92
11       1205.66  875.92   218.36   75.79    -2243.87 -1482.54 -5651.23 -384.38  -151.73  -121.64  -15.93   -7675.59
12       1193.86  878.82   208.87   73.21    -2268.35 -1509.81 -5655.84 -390.54  -153.77  -121.27  -17.13   -7761.95
13       1211.49  885.00   237.09   84.57    -2257.81 -1478.49 -5667.51 -382.21  -152.63  -124.98  -17.46   -7662.92
14       1184.70  862.05   219.96   71.93    -2265.79 -1493.67 -5668.14 -402.20  -150.63  -119.33  -17.79   -7778.91
15       1199.15  908.66   220.36   62.67    -2269.00 -1481.13 -5666.43 -406.51  -152.94  -126.54  -15.02   -7726.73
16       1171.59  878.58   220.17   81.88    -2277.54 -1481.28 -5654.11 -405.13  -151.52  -118.07  -16.75   -7752.19
17       1189.29  878.35   224.72   70.83    -2271.68 -1489.32 -5657.87 -377.59  -149.67  -116.93  -16.01   -7715.88
18       1216.14  851.33   219.40   92.87    -2261.24 -1495.74 -5665.49 -414.67  -153.03  -128.09  -16.86   -7755.39
19       1192.70  893.01   208.42   67.32    -2282.09 -1481.70 -5647.47 -378.78  -150.74  -122.09  -16.52   -7717.94
