Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        23.31    18.85    4.54     0.77     -36.41   -16.49   -51.31   -0.00    0.00     -0.00    0.58     -56.17  
1        22.24    11.71    4.96     0.02     -42.00   -16.43   -49.37   -0.00    0.00     -0.00    0.48     -68.40  
2        25.15    19.45    4.14     0.39     -37.87   -17.55   -49.51   -0.00    0.00     -0.00    0.46     -55.33  
3        20.22    23.08    4.08     0.52     -46.31   -18.70   -51.73   -0.00    0.00     -0.00    0.42     -68.41  
4        32.14    20.39    3.66     0.00     -39.33   -17.44   -49.08   -0.04    0.00     -0.86    0.49     -50.07  
5        29.25    18.72    5.87     0.42     -42.05   -17.53   -49.22   -0.00    0.00     -0.00    0.44     -54.11  
6        21.52    20.89    5.50     0.45     -41.99   -17.21   -51.41   -0.00    0.00     -0.00    0.48     -61.78  
7        26.06    13.06    1.81     0.46     -41.49   -17.54   -49.94   -0.00    0.00     -0.00    0.52     -67.07  
8        30.68    17.53    3.97     0.78     -50.47   -18.12   -51.61   -0.00    0.00     -0.00    0.42     -66.81  
9        20.99    17.37    3.81     0.01     -47.18   -19.15   -47.63   -1.36    0.00     -0.02    0.48     -72.67  
10       25.86    19.74    3.70     0.02     -41.96   -16.13   -50.82   -0.00    0.00     -0.00    0.52     -59.06  
11       19.96    20.06    3.67     0.24     -45.97   -18.43   -50.29   -0.00    0.00     -0.00    0.45     -70.31  
12       23.97    16.36    6.57     0.57     -36.22   -15.58   -48.34   -0.00    0.00     -0.00    0.41     -52.26  
13       28.97    23.15    4.25     0.99     -42.33   -16.52   -51.21   -0.00    0.00     -0.00    0.60     -52.12  
14       26.79    10.85    3.70     0.67     -40.34   -17.09   -49.80   -0.00    0.00     -0.00    0.43     -64.81  
15       21.37    16.59    6.27     0.38     -41.35   -16.69   -52.56   -0.00    0.00     -0.00    0.58     -65.41  
16       34.36    13.36    4.05     0.50     -41.82   -17.12   -50.88   -0.00    0.00     -0.00    0.47     -57.07  
17       33.77    20.19    3.25     1.08     -41.90   -16.88   -49.88   -0.00    0.00     -0.00    0.51     -49.86  
18       27.32    15.41    5.84     0.44     -39.52   -15.29   -49.69   -0.00    0.00     -0.00    0.42     -55.06  
19       25.15    18.64    2.77     0.20     -47.38   -16.87   -47.64   -0.00    0.00     -0.00    0.55     -64.57  
