Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        31.48    19.86    9.83     1.09     -48.26   -20.41   -71.42   -0.33    0.00     -1.33    0.00     -79.49  
1        28.06    19.11    8.85     0.00     -51.02   -22.53   -69.39   -0.01    0.00     -0.62    0.00     -87.55  
2        31.61    16.18    4.21     1.11     -53.80   -20.89   -72.15   -0.03    0.00     -2.50    0.00     -96.27  
3        23.19    20.42    4.52     0.85     -40.54   -20.24   -69.55   -0.02    0.00     -0.72    0.00     -82.08  
4        16.90    17.88    5.66     0.90     -51.73   -20.83   -75.24   -0.00    0.00     -1.29    0.00     -107.76 
5        34.99    18.66    4.24     0.02     -49.59   -20.83   -69.78   -0.01    0.00     -1.11    0.00     -83.41  
6        17.88    24.13    2.97     0.10     -49.91   -19.96   -77.17   -0.03    0.00     -1.73    0.00     -103.72 
7        29.46    15.74    6.84     0.00     -49.63   -20.20   -73.19   -0.02    0.00     -0.73    0.00     -91.74  
8        27.42    15.41    4.81     0.06     -49.24   -20.56   -74.16   -0.25    0.00     -2.41    0.00     -98.92  
9        25.91    20.28    5.58     0.73     -49.59   -21.31   -74.96   -0.01    0.00     -3.67    0.00     -97.05  
10       27.84    17.91    7.76     0.21     -54.15   -19.91   -71.44   -0.01    0.00     -1.49    0.00     -93.28  
11       29.58    15.37    6.42     0.01     -53.07   -20.62   -72.37   -0.02    0.00     -0.68    0.00     -95.38  
12       24.29    17.31    4.72     1.70     -39.76   -21.20   -62.39   -25.68   0.00     -1.07    0.00     -102.08 
13       27.09    24.94    5.12     0.79     -52.84   -22.15   -73.77   -0.03    0.00     -2.62    0.00     -93.46  
14       26.58    16.20    3.45     0.09     -46.03   -20.98   -74.18   -0.02    0.00     -0.93    0.00     -95.83  
15       27.01    18.65    8.29     0.21     -53.55   -20.96   -74.16   -0.02    0.00     -1.58    0.00     -96.10  
16       27.17    17.22    3.78     1.13     -46.12   -19.11   -70.88   -0.01    0.00     -0.46    0.00     -87.27  
17       26.68    21.85    3.99     0.01     -48.26   -21.77   -72.35   -0.03    0.00     -1.61    0.00     -91.49  
18       26.50    21.74    4.29     0.91     -48.53   -19.28   -67.98   -0.06    0.00     -0.10    0.00     -82.51  
19       24.83    13.72    5.98     0.46     -52.64   -19.39   -72.47   -0.43    0.00     -0.67    0.00     -100.60 
