0        33.63    24.71    8.90     0.48     -59.62   -23.32   -55.54   -9.25    -1.67    -0.00    0.35     -81.33  
1        29.47    21.04    6.01     1.71     -57.69   -21.14   -55.82   -0.00    -0.00    -0.00    0.43     -75.98  
2        29.05    17.85    6.13     4.24     -59.74   -27.81   -57.24   -8.36    -4.68    -0.00    0.50     -100.07 
3        19.93    17.90    6.22     3.91     -57.54   -22.97   -52.83   -13.94   -0.58    -0.00    0.41     -99.50  
4        24.94    20.00    5.09     0.33     -64.16   -22.83   -53.68   -8.17    -1.22    -0.00    0.52     -99.19  
5        28.54    26.30    4.00     0.11     -53.60   -29.55   -58.58   -0.00    -2.01    -0.00    0.43     -84.37  
6        27.48    18.70    4.11     0.50     -57.92   -21.26   -56.99   -13.03   -0.73    -0.00    0.41     -98.74  
7        23.34    16.05    4.35     2.17     -58.09   -21.91   -55.75   -12.35   -0.82    -0.00    0.47     -102.53 
8        27.75    26.87    3.45     0.22     -60.69   -21.43   -55.45   -10.51   -0.80    -0.00    0.39     -90.19  
9        27.15    25.28    8.28     1.13     -60.24   -18.17   -58.03   -5.96    0.00     -0.00    0.47     -80.09  
10       24.50    13.39    2.36     0.34     -66.15   -21.45   -58.18   -0.00    0.00     -0.16    0.44     -104.91 
11       21.98    19.09    5.99     1.26     -59.30   -22.76   -54.78   -14.78   -0.69    -0.00    0.40     -103.59 
12       29.67    25.11    4.65     1.31     -57.42   -21.21   -51.15   -13.07   -0.05    -0.00    0.52     -81.63  
13       31.97    23.09    8.60     1.17     -52.76   -28.85   -50.97   -23.44   -8.39    -0.62    0.42     -99.77  
14       24.81    12.06    4.04     0.96     -60.82   -21.26   -56.70   -0.00    -0.00    -0.00    0.39     -96.50  
15       22.18    13.77    4.33     0.53     -55.38   -21.85   -55.17   -11.87   -0.00    -0.00    0.38     -103.09 
16       24.64    13.79    5.39     1.55     -56.62   -22.24   -54.31   -13.94   -0.16    -0.00    0.40     -101.50 
17       24.46    16.96    7.57     1.33     -62.62   -22.59   -55.69   -11.10   -0.55    -0.00    0.45     -101.78 
18       32.46    17.09    6.04     0.38     -53.78   -22.10   -53.86   -7.96    -1.34    -0.00    0.43     -82.65  
19       25.15    19.18    4.57     2.39     -59.88   -21.73   -54.96   -13.10   -0.81    -0.00    0.44     -98.75  
