Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        1146.42  880.22   221.42   69.00    -2278.78 -1500.48 -5694.00 -390.30  -154.03  -132.43  -14.95   -7847.92
1        1148.48  896.36   223.96   66.52    -2294.28 -1485.97 -5681.27 -385.50  -149.51  -125.90  -14.55   -7801.65
2        1155.00  879.79   217.00   76.04    -2284.46 -1491.42 -5682.05 -389.40  -152.16  -122.95  -14.11   -7808.71
3        1197.05  869.12   206.08   75.32    -2250.73 -1502.60 -5695.70 -384.28  -151.91  -124.53  -14.28   -7776.48
4        1236.11  868.71   214.73   81.64    -2279.86 -1479.10 -5693.83 -394.69  -150.23  -128.22  -14.49   -7739.22
5        1214.32  863.03   211.84   82.01    -2243.69 -1494.58 -5687.86 -379.57  -150.04  -134.32  -14.17   -7733.03
6        1197.00  855.39   223.60   64.95    -2290.62 -1487.33 -5694.84 -382.69  -150.26  -128.50  -15.01   -7808.33
7        1205.97  874.42   223.62   88.60    -2259.55 -1494.53 -5678.11 -399.83  -152.59  -128.97  -13.45   -7734.43
8        1217.04  897.61   215.70   70.42    -2257.55 -1495.86 -5689.18 -361.73  -151.37  -128.75  -14.48   -7698.15
9        1234.38  877.15   222.35   66.45    -2301.25 -1504.49 -5690.03 -374.39  -152.41  -126.07  -15.08   -7763.39
10       1245.04  877.51   234.64   74.95    -2266.58 -1501.59 -5679.95 -395.59  -150.17  -129.79  -15.35   -7706.88
11       1209.45  872.40   220.06   73.62    -2247.30 -1497.06 -5690.00 -379.47  -151.73  -130.69  -15.08   -7735.79
12       1192.70  870.18   212.36   74.37    -2262.33 -1502.61 -5689.05 -382.92  -152.70  -128.21  -14.74   -7782.96
13       1205.40  889.89   234.00   84.46    -2256.82 -1487.74 -5691.67 -381.39  -152.63  -132.78  -15.05   -7704.35
14       1180.25  863.01   220.29   70.78    -2266.16 -1492.74 -5700.46 -398.73  -150.63  -128.84  -14.81   -7818.03
15       1207.82  910.55   220.23   63.02    -2265.76 -1492.34 -5686.83 -408.23  -152.94  -129.67  -14.45   -7748.58
16       1178.26  880.72   217.31   82.26    -2277.07 -1482.10 -5693.37 -400.92  -151.51  -128.80  -14.49   -7789.72
17       1197.27  881.09   225.32   70.65    -2274.73 -1499.72 -5687.50 -379.63  -149.67  -126.17  -14.11   -7757.19
18       1214.88  856.42   219.71   92.84    -2261.97 -1500.77 -5688.24 -397.40  -152.15  -134.37  -14.05   -7765.09
19       1193.22  891.80   204.96   67.14    -2279.94 -1492.03 -5688.17 -380.78  -150.74  -130.13  -13.99   -7778.67
