Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        32.92    12.17    6.17     1.00     -61.18   -22.72   -44.27   -20.32   -8.91    -0.00    0.00     -105.14 
1        27.64    16.95    4.41     1.65     -51.11   -22.67   -44.28   -0.00    0.00     -0.00    0.00     -67.41  
2        24.50    13.20    5.43     1.05     -57.54   -21.17   -44.86   -0.00    -0.00    -0.00    0.00     -79.40  
3        18.64    16.83    4.66     4.23     -61.01   -26.49   -42.85   -26.94   -8.10    -0.00    0.00     -121.03 
4        20.61    16.12    4.17     0.30     -61.10   -22.39   -45.55   -9.25    -2.93    -0.00    0.00     -100.03 
5        26.73    26.16    2.74     0.05     -62.36   -18.55   -46.35   -0.00    -0.66    -0.00    0.00     -72.24  
6        30.14    17.63    3.72     1.03     -55.32   -24.13   -47.53   -22.70   -7.21    -0.00    0.00     -104.37 
7        21.75    17.18    3.60     1.49     -60.21   -23.46   -44.95   -23.78   -8.74    -0.00    0.00     -117.12 
8        27.01    21.57    2.90     0.96     -62.72   -21.67   -45.86   -22.45   -7.73    -0.00    0.00     -107.99 
9        25.93    19.08    5.72     1.49     -55.86   -21.58   -44.41   -6.72    -4.75    -0.00    0.00     -81.11  
10       21.24    14.74    2.15     0.33     -63.86   -22.43   -45.67   -0.00    -0.00    -0.00    0.00     -93.51  
11       23.76    14.24    5.57     2.43     -53.62   -24.82   -46.30   -24.41   -7.21    -0.00    0.00     -110.35 
12       28.82    25.95    5.06     2.02     -62.64   -21.47   -43.31   -26.54   -8.23    -0.00    0.00     -100.34 
13       27.85    18.16    6.84     0.73     -51.98   -21.10   -43.87   -0.25    0.00     -0.62    0.00     -64.23  
14       21.50    12.75    2.92     0.09     -61.83   -21.98   -45.39   -0.00    -1.06    -0.00    0.00     -93.00  
15       19.58    11.26    4.92     0.60     -55.25   -24.11   -44.28   -23.90   -4.07    -0.00    0.00     -115.24 
16       20.54    12.74    2.99     1.84     -59.83   -21.68   -45.94   -26.36   -8.51    -0.00    0.00     -124.20 
17       24.95    17.36    7.40     1.53     -65.53   -22.19   -45.02   -23.68   -8.44    -0.00    0.00     -113.61 
18       28.16    16.86    2.55     0.90     -57.44   -27.47   -42.88   -17.46   -7.01    -0.00    0.00     -103.79 
19       18.85    18.56    6.18     2.25     -62.38   -22.02   -46.20   -25.71   -8.76    -0.00    0.00     -119.22 
