Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        25.99    28.73    7.20     0.62     -47.17   -20.39   -67.55   -10.28   0.00     -2.98    0.47     -85.35  
1        27.49    17.24    6.82     3.17     -50.02   -20.34   -69.62   -0.00    -0.00    -3.99    0.45     -88.79  
2        31.18    20.54    4.53     3.80     -45.53   -19.17   -54.16   -34.26   0.00     -1.83    0.50     -94.39  
3        23.11    16.55    5.63     0.28     -50.81   -17.70   -51.99   -7.47    0.00     -0.51    0.43     -82.49  
4        25.44    16.61    7.23     0.04     -47.87   -20.33   -64.67   -0.00    0.00     -2.26    0.55     -85.26  
5        24.86    14.41    3.97     0.55     -50.45   -19.46   -73.48   -0.66    0.00     -4.97    0.49     -104.74 
6        22.23    18.43    8.37     0.73     -46.41   -20.65   -50.72   -21.93   -5.82    -1.03    0.41     -96.39  
7        22.52    16.87    5.24     1.06     -50.00   -20.11   -66.17   -8.95    -0.00    -3.52    0.55     -102.51 
8        22.33    15.61    3.58     0.08     -49.20   -20.36   -54.31   -23.33   -0.00    -1.45    0.40     -106.65 
9        27.33    15.88    5.14     0.00     -55.67   -18.12   -72.00   -0.01    0.00     -2.55    0.54     -99.44  
10       28.34    15.98    4.52     0.01     -53.22   -19.42   -70.78   -0.35    0.00     -4.07    0.47     -98.52  
11       18.35    20.46    2.45     4.05     -50.69   -19.53   -46.92   -31.25   -2.67    -2.26    0.41     -107.61 
12       26.79    16.99    4.40     0.68     -44.77   -19.63   -47.87   -12.15   -0.00    -1.47    0.53     -76.49  
13       29.64    17.77    6.06     0.91     -51.85   -19.96   -70.40   -3.78    0.00     -4.37    0.45     -95.52  
14       27.68    15.69    3.95     1.34     -49.18   -21.00   -54.04   -15.11   -0.83    -2.39    0.48     -93.41  
15       26.66    17.16    6.24     0.00     -54.31   -18.23   -71.73   -0.11    0.00     -5.91    0.44     -99.78  
16       26.80    18.16    6.81     3.16     -52.58   -19.85   -51.06   -24.06   -1.81    -0.00    0.40     -94.03  
17       24.94    17.20    2.81     0.20     -42.30   -19.35   -52.51   -2.48    0.00     -0.97    0.48     -71.97  
18       28.08    13.33    4.87     0.00     -47.97   -22.79   -65.96   -7.88    -0.89    -4.74    0.86     -103.09 
19       23.99    18.26    8.11     0.45     -50.75   -18.47   -47.35   -20.87   -0.78    -2.03    0.46     -88.98  
