0        34.54    18.29    9.59     0.62     -48.31   -22.78   -70.42   -20.11   -0.94    -1.33    0.00     -100.84 
1        30.30    17.23    8.08     0.10     -49.58   -23.30   -67.66   -21.58   -1.69    -0.23    0.00     -108.33 
2        32.25    17.91    4.11     0.99     -51.17   -22.19   -68.85   -17.77   -1.64    -2.45    0.00     -108.80 
3        21.47    17.06    4.91     0.77     -37.74   -21.17   -66.26   -20.47   -1.68    -0.23    0.00     -103.33 
4        17.55    16.75    5.04     0.91     -49.88   -22.81   -71.98   -22.37   -2.31    -1.29    0.00     -130.39 
5        33.41    18.82    4.11     1.34     -44.74   -19.94   -64.59   -18.18   -3.24    -0.61    0.00     -93.62  
6        17.23    27.11    2.30     0.38     -47.92   -22.92   -72.88   -22.06   -1.10    -1.71    0.00     -121.56 
7        29.19    15.93    6.40     0.01     -49.83   -22.51   -70.11   -20.93   -1.81    -0.73    0.00     -114.39 
8        23.11    16.23    4.03     0.06     -49.72   -22.17   -71.26   -18.29   -0.82    -2.41    0.00     -121.24 
9        25.75    17.88    5.09     0.94     -47.54   -24.55   -71.17   -21.74   -1.61    -2.20    0.00     -119.16 
10       26.14    16.88    8.64     0.21     -52.64   -22.12   -67.45   -22.18   -1.87    -1.49    0.00     -115.89 
11       29.03    15.29    6.84     1.89     -50.15   -23.45   -67.69   -20.93   -2.63    -0.68    0.00     -112.50 
12       23.07    16.83    3.94     0.97     -38.23   -23.20   -60.44   -36.77   -0.77    -1.07    0.00     -115.69 
13       27.10    25.61    4.79     0.24     -49.82   -22.85   -71.01   -20.85   -2.41    -2.59    0.00     -111.80 
14       24.09    16.43    3.07     0.12     -44.26   -23.75   -70.52   -22.36   -1.41    -0.93    0.00     -119.53 
15       22.39    19.19    7.56     0.24     -52.88   -24.58   -70.00   -23.33   -2.53    -1.56    0.00     -125.50 
16       28.87    19.01    5.66     2.51     -44.36   -23.02   -66.22   -20.69   -1.12    -0.46    0.00     -99.83  
17       27.29    21.73    4.17     0.02     -48.72   -23.01   -69.01   -21.84   -2.18    -1.39    0.00     -112.93 
18       26.57    16.18    3.77     1.21     -50.85   -21.69   -64.77   -22.95   -1.87    -0.10    0.00     -114.50 
19       28.31    15.04    6.19     0.46     -50.95   -23.28   -67.67   -18.58   -0.87    -0.67    0.00     -112.01 
