0        28.86    29.26    9.52     0.62     -51.14   -21.24   -63.79   -10.28   0.00     -2.97    0.47     -80.70  
1        26.36    16.24    7.25     0.49     -50.71   -18.13   -65.94   -0.00    0.00     -3.38    0.45     -87.37  
2        33.17    19.85    4.06     0.94     -47.05   -17.35   -57.37   -0.04    0.00     -1.33    0.50     -64.63  
3        23.60    18.68    5.82     0.28     -53.53   -17.88   -51.15   -0.04    0.00     -0.04    0.43     -73.83  
4        25.10    18.64    6.56     0.04     -49.38   -19.59   -61.35   -0.00    0.00     -2.25    0.55     -81.69  
5        24.69    22.41    5.11     0.55     -47.40   -20.16   -70.36   -0.66    0.00     -4.24    0.49     -89.58  
6        23.05    17.46    5.55     0.43     -53.14   -18.82   -51.97   -7.44    0.00     -1.03    0.41     -85.51  
7        21.92    19.89    5.06     1.02     -52.76   -18.52   -64.60   -8.95    0.00     -3.52    0.55     -99.90  
8        24.46    18.56    2.63     0.10     -55.34   -19.40   -56.44   -0.00    0.00     -1.45    0.40     -86.48  
9        28.74    22.98    5.70     0.17     -56.16   -17.99   -71.22   -0.01    0.00     -2.55    0.54     -89.79  
10       28.24    15.05    4.50     0.30     -56.34   -20.94   -70.89   -0.34    0.00     -3.88    0.47     -103.82 
11       17.41    18.70    2.25     2.27     -52.83   -18.23   -50.72   -6.76    0.00     -2.26    0.41     -89.76  
12       28.07    22.91    4.14     0.68     -50.27   -16.12   -49.16   -0.58    0.00     -1.47    0.53     -61.28  
13       28.50    20.38    6.51     0.82     -54.67   -19.54   -64.72   -1.16    0.00     -4.07    0.45     -87.50  
14       32.01    14.74    3.65     1.36     -51.19   -19.81   -55.99   -0.01    0.00     -2.39    0.48     -77.15  
15       23.55    16.21    5.46     0.00     -57.53   -18.86   -68.34   -0.11    0.00     -5.91    0.44     -105.09 
16       23.79    17.36    7.37     0.40     -55.02   -18.07   -50.01   -5.89    0.00     -0.00    0.40     -79.67  
17       23.43    16.27    3.53     0.18     -49.76   -17.57   -56.98   -0.25    0.00     -0.26    0.48     -80.95  
18       27.52    15.78    6.21     0.00     -48.73   -21.30   -62.46   -7.88    -0.89    -4.74    0.86     -95.63  
19       27.70    20.02    8.42     0.53     -55.26   -17.18   -49.60   -0.06    0.00     -2.03    0.46     -67.02  
