Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        26.73    22.17    7.86     0.63     -52.80   -22.12   -67.91   -9.34    0.00     -2.98    0.00     -97.77  
1        30.56    16.89    5.20     4.18     -51.68   -22.02   -69.80   -8.16    -0.00    -3.99    0.00     -98.83  
2        33.15    19.58    4.98     5.15     -42.66   -26.36   -51.22   -56.16   -8.82    -1.83    0.00     -124.19 
3        22.17    17.45    4.95     0.75     -48.75   -21.17   -50.73   -23.13   -8.12    -0.51    0.00     -107.08 
4        28.58    15.08    7.47     0.00     -44.07   -20.24   -64.85   -0.00    0.00     -2.26    0.00     -80.29  
5        26.31    14.09    4.33     0.55     -55.23   -20.98   -72.94   -0.66    0.00     -4.97    0.00     -109.50 
6        25.61    19.36    9.80     0.74     -48.14   -24.69   -51.62   -36.94   -11.78   -1.03    0.00     -118.70 
7        25.27    21.04    4.43     0.62     -50.92   -24.05   -64.65   -15.01   -0.00    -3.52    0.00     -106.77 
8        19.09    14.37    3.66     1.63     -44.66   -24.51   -54.05   -39.91   -8.95    -1.45    0.00     -134.79 
9        23.56    15.70    4.77     0.00     -56.47   -20.14   -68.79   -0.01    0.00     -2.55    0.00     -103.93 
10       26.38    16.57    4.39     0.01     -55.16   -21.29   -70.48   -0.35    -0.00    -4.07    0.00     -103.99 
11       20.56    17.81    2.25     4.06     -50.39   -23.07   -44.60   -50.49   -10.65   -2.26    0.00     -136.79 
12       26.45    18.01    3.61     0.77     -48.19   -23.71   -49.39   -30.43   -8.25    -1.47    0.00     -112.60 
13       28.40    17.64    5.41     0.84     -48.09   -22.54   -71.05   -4.04    -0.00    -4.37    0.00     -97.79  
14       25.02    15.58    3.89     0.61     -51.35   -23.93   -53.13   -31.68   -6.71    -2.39    0.00     -124.09 
15       28.59    19.09    5.58     0.00     -55.46   -18.76   -70.20   -0.11    -0.00    -5.91    0.00     -97.18  
16       21.84    18.39    4.89     3.91     -53.56   -23.85   -53.21   -33.91   -9.40    -0.00    0.00     -124.90 
17       21.83    19.13    2.68     2.63     -43.57   -24.07   -50.76   -30.41   -2.88    -0.97    0.00     -106.40 
18       26.57    14.08    4.03     0.00     -46.01   -21.62   -66.02   -7.88    0.00     -4.74    0.00     -101.59 
19       20.55    18.25    8.82     0.35     -52.61   -20.38   -47.39   -38.28   -7.41    -2.03    0.00     -120.13 
