0        30.45    17.27    6.58     0.01     -55.51   -19.52   -71.53   -0.00    0.00     -1.92    0.03     -94.15  
1        30.55    13.07    4.61     2.91     -49.82   -19.83   -71.05   -0.00    0.00     -3.27    0.01     -92.82  
2        34.13    20.53    5.55     3.77     -40.20   -20.42   -58.90   -33.39   -0.01    -1.83    0.01     -90.76  
3        23.97    14.75    5.89     0.54     -47.58   -19.13   -58.19   -16.09   -2.54    -0.48    0.03     -98.84  
4        26.79    18.35    5.69     0.00     -42.57   -18.99   -67.88   -0.00    0.00     -2.26    0.02     -80.85  
5        24.98    13.44    3.86     0.14     -55.84   -19.14   -73.17   -0.00    0.00     -3.90    0.01     -109.62 
6        25.97    19.62    9.26     0.06     -45.53   -18.54   -62.93   -6.66    0.00     -1.03    0.00     -79.79  
7        24.51    22.36    5.32     0.81     -53.76   -18.37   -65.42   -0.82    -0.00    -3.99    0.03     -89.35  
8        25.37    13.88    4.36     0.03     -44.59   -21.72   -62.01   -20.64   -0.78    -1.45    0.01     -107.55 
9        29.20    16.27    3.16     0.00     -52.12   -20.17   -67.26   -0.00    0.00     -2.44    0.03     -93.33  
10       24.75    18.81    3.25     0.01     -51.37   -18.69   -68.12   -0.00    0.00     -3.02    0.04     -94.34  
11       26.57    18.67    4.92     1.89     -48.58   -19.46   -57.42   -21.54   0.00     -2.26    0.00     -97.19  
12       24.97    17.39    4.90     0.52     -48.01   -20.96   -61.75   -11.82   0.00     -1.47    0.01     -96.21  
13       25.98    18.89    6.03     0.84     -45.84   -20.97   -70.29   -3.68    0.00     -3.41    0.02     -92.43  
14       26.57    19.70    3.31     0.57     -50.45   -20.99   -61.91   -10.24   -0.00    -2.39    0.03     -95.81  
15       30.54    25.79    5.95     0.20     -52.03   -19.64   -69.23   -0.00    -0.00    -4.03    0.03     -82.43  
16       24.85    13.17    4.58     3.12     -52.23   -19.51   -64.70   -9.09    0.00     -0.89    0.01     -100.70 
17       23.90    21.03    4.57     1.19     -47.48   -23.11   -55.03   -26.66   -6.71    -1.43    0.09     -109.66 
18       24.96    12.23    3.82     1.17     -47.92   -20.11   -68.33   -0.00    0.00     -2.83    0.04     -96.97  
19       22.61    14.42    4.24     2.81     -47.25   -20.55   -60.12   -14.48   -0.00    -2.03    0.02     -100.33 
